Date,failure_prob,topicid70_Power_preprocessed_Trend,topicid70_Voltage_preprocessed_Trend,topicid70_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,1,-1507.7243859916348,-2.1270100146276114,-0.7899362019253052
03/02/2025,1,-111.93179545712997,-3.577286147407724,-0.5906156230756583
03/02/2025,1,-1187.0828860314514,-8.181947119316105,-0.3877915771264429
03/02/2025,1,-963.405039435998,-7.786941338685335,-0.02642728677416295
03/02/2025,1,-1071.2182652879756,-3.1291504223682,-0.46424603850360524
03/02/2025,1,-1123.8811443980683,-2.657401294049004,-0.2692568777813833
03/02/2025,1,-1228.7305067896784,-3.997621945642508,-0.8040795391895927
03/02/2025,1,-963.405039435998,-7.786941338685335,-0.02642728677416295
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-694.4848437018102,-3.0167201422186007,-0.705060552065118
03/02/2025,1,-862.3260188674011,-4.716053252263513,-0.43468116795310646
03/02/2025,1,-1042.998956718965,-10.491674942000959,-0.6692414325247572
03/02/2025,1,-94.99053252262843,-4.0317742456721515,-0.25543720812640214
03/02/2025,1,-1186.5567862273779,-2.4866717645696568,-0.3858031618114477
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-1250.948023971466,-10.487271792718479,-0.06915029859491972
03/02/2025,0,0,0,0
03/02/2025,1,-852.7151173722432,-6.503197244664316,-0.037145578039400884
03/02/2025,1,-1131.0627365375576,-1.0643896354783173,-0.15306955866180605
03/02/2025,1,-128.8367256457118,-2.7491537634818073,-0.27817494977606283
03/02/2025,1,-1179.5829486418288,-1.9546869745882578,-0.7002410781979778
03/02/2025,1,-1254.917053783332,-9.814841596661147,-0.3736844825436235
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-803.6137610857846,-8.602537456602327,-0.769389644425694
03/02/2025,1,-1482.022107989827,-4.295626893668969,-0.0916761317257817
03/02/2025,1,-467.1612105175486,-1.4390564672822794,-0.012177615323283542
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-39.28395086005662,-0.26314401860200576,-0.4291172802076142
03/02/2025,1,-662.5416584235276,-1.6585362399532215,-0.21599517971763849
03/02/2025,1,-94.99053252262843,-4.0317742456721515,-0.25543720812640214
03/02/2025,0,0,0,0
03/02/2025,1,-1537.5937563157368,-8.303610509266491,-0.6359561685580546
03/02/2025,0,0,0,0
03/02/2025,1,-1078.1177257526447,-7.346238442971956,-0.46560045195544086
03/02/2025,0,0,0,0
03/02/2025,1,-732.1420801032731,-5.531767543621232,-0.6786451999349729
03/02/2025,0,0,0,0
03/02/2025,1,-732.1420801032731,-5.531767543621232,-0.6786451999349729
03/02/2025,1,-992.8574030824628,-5.306124838238492,-0.5524396176044226
03/02/2025,1,-490.16983897193654,-4.313337901161942,-0.09337471046836987
03/02/2025,1,-79.00191009098376,-10.82322769728598,-0.7397371239357049
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-887.5464720681138,-7.076779058309299,-0.7875134056324261
03/02/2025,1,-748.4907798290794,-4.671048653648396,-0.8015298051178823
03/02/2025,1,-1078.1177257526447,-7.346238442971956,-0.46560045195544086
03/02/2025,0,0,0,0
03/02/2025,1,-49.8125643051751,-9.50939527518407,-0.3950115706937581
03/02/2025,1,-999.521501009637,-2.6375003861233957,-0.7512761955471545
03/02/2025,1,-991.5360438342673,-0.4991672767286168,-0.7498909722814142
03/02/2025,1,-184.08137350064908,-1.1329148347800526,-0.4196539737135674
03/02/2025,0,0,0,0
03/02/2025,1,-1240.929195911897,-1.533827018519128,-0.8503828180859709
03/02/2025,0,0,0,0
03/02/2025,1,-998.6329063863594,-7.590738771982008,-0.8453176562208633
03/02/2025,0,0,0,0
