Date,failure_prob,topicid6_Power_preprocessed_Trend,topicid6_Voltage_preprocessed_Trend,topicid6_Current_preprocessed_Trend
03/02/2025,1,0,-5.676721815936019,0
03/02/2025,1,0,-3.9408498271829773,0
03/02/2025,1,0,-1.297287238299491,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.7117373055848981,0
03/02/2025,1,0,-1.9542081313635173,0
03/02/2025,1,0,-2.531564602108799,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.006820225980187722,0
03/02/2025,1,0,-0.15166861655365071,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.057912597672718,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.360306127507701,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.9313684213608338,0
03/02/2025,1,0,-1.9866684131155372,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.5192560800836645,0
03/02/2025,1,0,-0.5530784340416162,0
03/02/2025,1,0,-3.0310194462401854,0
03/02/2025,1,0,-2.6257767508677494,0
03/02/2025,1,0,-1.297287238299491,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.947613185731508,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5973260520473174,0
03/02/2025,1,0,-3.843387624470898,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.119925953318273,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5114003425251612,0
03/02/2025,1,0,-4.286680470969255,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9542081313635173,0
03/02/2025,1,0,-1.3290106809356113,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.119925953318273,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4962735519415995,0
03/02/2025,1,0,-3.3966419029380073,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.3290106809356113,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.4798091594418543,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.472745126506226,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5973260520473174,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.057912597672718,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7089128326643772,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.173003498660692,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.629494917751073,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.389432691812247,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
