Date,failure_prob,topicid43_Power_preprocessed_Trend,topicid43_Voltage_preprocessed_Trend,topicid43_Current_preprocessed_Trend
03/02/2025,1,0,-0.8007721852940735,0
03/02/2025,1,0,-1.200375378968595,0
03/02/2025,1,0,-1.200375378968595,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9773961721446438,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9034762057083192,0
03/02/2025,1,0,-0.8419896915620113,0
03/02/2025,1,0,-0.36349398994697824,0
03/02/2025,1,0,-0.48085866773260477,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9489508755345621,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.013919359085951655,0
03/02/2025,1,0,-1.6366743900157243,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4244219841597596,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5724129860067548,0
03/02/2025,1,0,-1.2544013945634211,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5794746765034942,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.106261671817164,0
03/02/2025,1,0,-0.8690109542124684,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7171536219729335,0
03/02/2025,1,0,-1.9773961721446438,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.598814000286602,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.4481053551422822,0
03/02/2025,1,0,-1.3506145959234268,0
03/02/2025,1,0,-1.4653104367587697,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4781314038604392,0
03/02/2025,1,0,-1.470979222790202,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4155859117474963,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.013919359085951655,0
03/02/2025,1,0,-1.6366743900157243,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.1594361659501287,0
03/02/2025,1,0,-1.1811757157598666,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0824521928476858,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1563384549124578,0
03/02/2025,1,0,-2.4167134543469704,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7414846914766344,0
03/02/2025,1,0,-1.2088138980160315,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.3901320979063874,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8419896915620113,0
03/02/2025,1,0,-1.9773961721446438,0
03/02/2025,1,0,-1.7812346845270084,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8017861949100407,0
03/02/2025,1,0,-1.3942359394800798,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.11001473380026017,0
03/02/2025,1,0,-1.1563384549124578,0
03/02/2025,1,0,-1.0824521928476858,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4653104367587697,0
03/02/2025,1,0,-0.9947299683494599,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6112117737819847,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6191586913311293,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9489508755345621,0
03/02/2025,1,0,-2.0844515533665477,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5294379327143526,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.11001473380026017,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1289680545480953,0
03/02/2025,1,0,-1.1563384549124578,0
03/02/2025,1,0,-0.5743336909731094,0
03/02/2025,1,0,-1.3942359394800798,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4497121853933614,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4497121853933614,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.11001473380026017,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8242302251773159,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.14855690198338056,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.6366743900157243,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5724129860067548,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4244219841597596,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.106261671817164,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.1594361659501287,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7171536219729335,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.598814000286602,0
03/02/2025,1,0,-1.2088138980160315,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.200375378968595,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.3506145959234268,0
03/02/2025,1,0,-2.4167134543469704,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.36349398994697824,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.7812346845270084,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.2088138980160315,0
03/02/2025,0,0,0,0
