Date,failure_prob,topicid40_Power_preprocessed_Trend,topicid40_Voltage_preprocessed_Trend,topicid40_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.7464203762417644,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.34031749777002124,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.11001893888573977,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.29302135933693485,0
03/02/2025,1,0,0.5613133464597776,0
03/02/2025,1,0,0.10232373713622478,0
03/02/2025,1,0,0.5539652149501179,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.6333067919433326,0
03/02/2025,1,0,0.7773195043242417,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.10232373713622478,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.28729352071289693,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.32789252471280234,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.2505011105973839,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5916123369782604,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5855607520149031,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.7398434731832779,0
03/02/2025,1,0,0.3858352120243022,0
03/02/2025,1,0,0.6775896022628926,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06258059618569345,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5799888954077659,0
03/02/2025,1,0,0.594425720171034,0
03/02/2025,1,0,0.2838393668478888,0
03/02/2025,1,0,0.24326318492108634,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5149897243155592,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5006191574819401,0
03/02/2025,1,0,0.5149897243155592,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.44303737995123976,0
03/02/2025,1,0,0.28729352071289693,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.6718461995734588,0
03/02/2025,1,0,0.5855607520149031,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.04180511590031677,0
03/02/2025,1,0,0.28729352071289693,0
03/02/2025,1,0,0.6300717379185697,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.7464203762417644,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.6775896022628926,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06963120391774569,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.6371862238840877,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.46222113830420114,0
03/02/2025,1,0,0.5855607520149031,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06963120391774569,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.09044638678085481,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.40571628249947983,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.7464203762417644,0
03/02/2025,1,0,0.5813984156507684,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5438585061738119,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.44303737995123976,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5383630255978068,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.3593520129941138,0
03/02/2025,1,0,0.7773195043242417,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06258059618569345,0
03/02/2025,1,0,0.5855607520149031,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.2838393668478888,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
