Date,failure_prob,topicid60_Power_preprocessed_Trend,topicid60_Voltage_preprocessed_Trend,topicid60_Current_preprocessed_Trend
03/02/2025,1,0,-2.716238866587757,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.288914072636044,0
03/02/2025,1,0,-2.2278562028301563,0
03/02/2025,1,0,-3.3616626884340084,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.1496106333549143,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7367761700814928,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.63848205256426,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.3810915095409833,0
03/02/2025,1,0,-2.3751293317509896,0
03/02/2025,1,0,-2.9242973151999174,0
03/02/2025,1,0,-4.029688885647985,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.12452073430448429,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.029688885647985,0
03/02/2025,1,0,-0.5756995317993434,0
03/02/2025,1,0,-1.2906390329322353,0
03/02/2025,1,0,-3.1326109556413506,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.963909161233464,0
03/02/2025,1,0,-2.8499128843222037,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.4198920715038437,0
03/02/2025,1,0,-0.8743312405733454,0
03/02/2025,1,0,-0.5950619317079902,0
03/02/2025,1,0,-2.1387931961956808,0
03/02/2025,1,0,-2.621461927852188,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0893273680127091,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.014547738004701,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.07303733687609171,0
03/02/2025,1,0,-3.3616626884340084,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.9242973151999174,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.3899075628170152,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.452709100291192,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.352208559863931,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6642680300687385,0
03/02/2025,1,0,-3.149439659710132,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9317731773136884,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.12068538582894117,0
03/02/2025,1,0,-2.7617050280008,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9317731773136884,0
03/02/2025,1,0,-3.63848205256426,0
03/02/2025,1,0,-2.00712096124102,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.288914072636044,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.149439659710132,0
03/02/2025,1,0,-2.8107843812805458,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6346883647269999,0
03/02/2025,1,0,-3.5076593329720978,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0504076193996155,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.053283649121582,0
03/02/2025,1,0,-2.5224836118979717,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.9654803918313526,0
03/02/2025,1,0,-0.12452073430448429,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.1317529797500554,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.5224836118979717,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5950619317079902,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.29206112582243,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.7323442520637364,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.7231793330641376,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.029688885647985,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.1387931961956808,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.716238866587757,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
