Date,failure_prob,topicid7_Power_preprocessed_Trend,topicid7_Voltage_preprocessed_Trend,topicid7_Current_preprocessed_Trend
03/02/2025,1,-0.49680102117543257,-1.1488483104951204,0.006252681153612815
03/02/2025,1,-1.061447607956445,-5.9642190233226815,0.0004790614298184042
03/02/2025,1,-3.7841678427685124,-0.44216227168315925,0.0008619572128645437
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.11904678200400376,-3.7899025119523486,0.006324744950205708
03/02/2025,1,-2.8877556850338224,-5.066435765097528,0.0007793694585568247
03/02/2025,0,0,0,0
03/02/2025,1,-2.3002983823070378,-10.077720455793772,0.0007137137389891966
03/02/2025,1,-3.805801112951192,-7.404136641108217,0.006426311821213785
03/02/2025,0,0,0,0
03/02/2025,1,-3.2694204118954735,-1.308924998173909,0.006985014056188054
03/02/2025,1,-1.475719789962,-5.238227707358936,0.004041499543758128
03/02/2025,0,0,0,0
03/02/2025,1,-4.1316874656420035,-5.468621715732633,0.0006835888159698886
03/02/2025,1,-1.408898273905165,-2.805246855805602,0.00024677285409599806
03/02/2025,1,-0.7272053229101849,-6.676863465303372,0.00406425156703037
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-3.3432324554626005,-7.493410064259752,0.0018722055947285945
03/02/2025,1,-2.11535052572689,-1.6063318143727638,0.0055699376777627405
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-2.1634747805461743,-8.59489662229298,0.005815684091395594
03/02/2025,0,0,0,0
03/02/2025,1,-2.788941430256634,-7.51031979251464,0.006424922187934138
03/02/2025,1,-0.8965310253798897,-3.558867331757826,0.00166459907474506
03/02/2025,1,-3.147245932141388,-0.8594718450052206,0.0005280111510400408
03/02/2025,1,-1.372741281304668,-2.267351431642421,0.0008303721013669888
03/02/2025,1,-0.39282640728643337,-6.302374437179604,0.0024538757863746246
03/02/2025,1,-3.2694204118954735,-1.308924998173909,0.006985014056188054
03/02/2025,1,-4.425777790741898,-0.7958662551875229,0.0012325596003524607
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-4.1316874656420035,-5.468621715732633,0.0006835888159698886
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-2.1634747805461743,-8.59489662229298,0.005815684091395594
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-3.2694204118954735,-1.308924998173909,0.006985014056188054
03/02/2025,1,-3.3949639653169994,-8.810813372143732,0.0030764115896002846
03/02/2025,1,-1.949164902790065,-6.72989199381533,0.0015531194563324184
03/02/2025,1,-3.902487114766032,-8.87247494194962,0.000002241495549263131
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-1.3447747288396918,-2.6505690247088847,0.0008551310057398377
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.49680102117543257,-1.1488483104951204,0.006252681153612815
03/02/2025,1,-3.314014048676694,-9.761419939598145,0.005183760034504248
03/02/2025,0,0,0,0
03/02/2025,1,-1.6612791410210663,-1.2598425158198925,0.005538004369912406
03/02/2025,1,-1.4803306708251287,-3.7098964138687958,0.0035401990934440858
03/02/2025,1,-2.476768806905426,-8.926486284565565,0.003410676287940838
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-3.63569232980477,-2.0045151279165108,0.001202125575790202
03/02/2025,1,-0.03144794887733848,-9.837870555080483,0.004912813420806599
