Date,failure_prob,topicid26_Power_preprocessed_Trend,topicid26_Voltage_preprocessed_Trend,topicid26_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.964,0
03/02/2025,1,0,-3.9686519775521,0
03/02/2025,1,0,-2.6901755773458755,0
03/02/2025,1,0,-3.728990095906045,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.171498485638049,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.2980734327200696,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.415709363678218,0
03/02/2025,1,0,-3.2478329269847532,0
03/02/2025,1,0,-5.5460648125789795,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.848481543086664,0
03/02/2025,1,0,-5.805637685403191,0
03/02/2025,1,0,-2.031202228985983,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.723340899129051,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.811703963700929,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4690738557103806,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6919741645858597,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.904110204582669,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.04256375186966,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.5898456602490882,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6008363470899245,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4800081600642416,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.5460648125789795,0
03/02/2025,1,0,-3.249969671151727,0
03/02/2025,1,0,-0.4455392985215987,0
03/02/2025,1,0,-4.648355794148198,0
03/02/2025,1,0,-5.171498485638049,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.7918339743555327,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4690738557103806,0
03/02/2025,1,0,-5.853564327317936,0
03/02/2025,1,0,-4.746096549193569,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.776683943021288,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.9579972882720842,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.3001307099999733,0
03/02/2025,1,0,-5.918886586989194,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0299346128531885,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.811703963700929,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6008363470899245,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.508007938943914,0
03/02/2025,1,0,-5.444988148827753,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.508007938943914,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.805637685403191,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4690738557103806,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.2980734327200696,0
03/02/2025,1,0,-4.393446408699198,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.5460648125789795,0
03/02/2025,1,0,-2.031202228985983,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.805637685403191,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.171498485638049,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.9686519775521,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.5898456602490882,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.5460648125789795,0
03/02/2025,1,0,-4.746096549193569,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
