Date,failure_prob,topicid12_Power_preprocessed_Trend,topicid12_Voltage_preprocessed_Trend,topicid12_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,1,-1.3606889317841464,1.6364757721749548,-0.0013790807682177372
03/02/2025,0,0,0,0
03/02/2025,1,-0.8577275549967617,2.174735279306101,-0.0005457972411145439
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.47299820030099726,2.0870649355170237,-0.00018698209080256255
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-1.3293014610466474,1.8717747984594624,-0.0034761403151329978
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.15444836335439804,2.000713054453171,-0.0037982633612669552
03/02/2025,1,-1.3293014610466474,1.8717747984594624,-0.0034761403151329978
03/02/2025,1,-1.3606889317841464,1.6364757721749548,-0.0013790807682177372
03/02/2025,1,-0.5598107381581919,0.09106299760848735,-0.0018235106239716374
03/02/2025,1,-1.3368409589879977,0.47587700118342835,-0.00010689969119820168
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.8577275549967617,2.174735279306101,-0.0005457972411145439
03/02/2025,1,-0.22164043238973874,1.0679778278602285,-0.00008519399467958339
03/02/2025,1,-0.7206975179114887,0.7241835762697468,-0.002887814466340551
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.06494422870872252,1.187308844147608,-0.0008759987386329753
03/02/2025,1,-0.1964480164680129,2.230206557293395,-0.00017113968824752478
03/02/2025,1,-1.04229928620226,1.8929131937302057,-0.00004048355863347369
03/02/2025,0,0,0,0
03/02/2025,1,-0.525478650064138,1.6628455032926601,-0.0023043905140400127
03/02/2025,1,-0.6357282382346786,0.6316480608263733,-0.002440048069389555
03/02/2025,1,-0.9974542424850759,0.5215057376760288,-0.000983888335322044
03/02/2025,0,0,0,0
03/02/2025,1,-1.04229928620226,1.8929131937302057,-0.00004048355863347369
03/02/2025,0,0,0,0
03/02/2025,1,-0.842368718467741,0.39618435126469076,-0.0025703885240383087
03/02/2025,1,-1.242713492843017,1.7992159770309393,-0.0003584670132671373
03/02/2025,1,-0.7399802195950479,0.9354139770401122,-0.00016421634823662445
03/02/2025,0,0,0,0
03/02/2025,1,-0.11153998162744849,1.7846150787981248,-0.0019783564983832853
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-0.8577275549967617,2.174735279306101,-0.0005457972411145439
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-1.3368409589879977,0.47587700118342835,-0.00010689969119820168
03/02/2025,1,-0.4154077545222028,0.250561097258871,-0.0009898422546208716
03/02/2025,0,0,0,0
03/02/2025,1,-1.1292773787557129,1.7531507782740081,-0.0020745518645375045
03/02/2025,1,-0.32335107683299635,1.5076437541882546,-0.00006931884760605616
03/02/2025,0,0,0,0
