Date,failure_prob,topicid47_Power_preprocessed_Trend,topicid47_Voltage_preprocessed_Trend,topicid47_Current_preprocessed_Trend
03/02/2025,1,-107.18789758581556,0.8196212988069176,-1.1556779161659547
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-1.698540809427712,6.642484018514834,-1.9731670502813234
03/02/2025,0,0,0,0
03/02/2025,1,-79.60194641671082,7.7281224016530246,-0.28992653780408695
03/02/2025,0,0,0,0
03/02/2025,1,-30.806793379970443,1.8588607193767324,-1.0525240421336384
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-66.62619801426608,5.333055151578973,-0.008524636479801284
03/02/2025,1,-98.72673897522863,1.9666415685397194,-0.43200078634559125
03/02/2025,1,-16.732646556277814,6.201188348181106,-1.3869449385173658
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-88.167504478017,7.351110654866229,-1.0628563822784665
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-34.18101071060458,7.382758173107498,-0.6285919142946081
03/02/2025,1,-12.775052539883703,2.1493578479669004,-0.11719376166093576
03/02/2025,1,-73.22339233998281,1.2341627145907168,-0.49279001318828475
03/02/2025,0,0,0,0
03/02/2025,1,-1.698540809427712,6.642484018514834,-1.9731670502813234
03/02/2025,0,0,0,0
03/02/2025,1,-106.78909642995967,0.8188567438852274,-1.2322323912703084
03/02/2025,1,-10.195588003046481,2.5381397207137724,-1.768369960476096
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-36.05748132076077,4.336085197883941,-0.21850534873594563
03/02/2025,0,0,0,0
03/02/2025,1,-12.775052539883703,2.1493578479669004,-0.11719376166093576
03/02/2025,1,-82.94569209325417,3.0388349984715886,-0.8763235004835768
03/02/2025,1,-79.48216695324265,4.775316558985222,-0.047251720005492936
03/02/2025,1,-112.68848596505474,0.511527110068938,-0.4563170296891681
03/02/2025,0,0,0,0
03/02/2025,1,-43.189761448206184,0.567240625080129,-0.37481353958847285
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-19.287719434044973,6.261535876490507,-0.23342020735315994
03/02/2025,1,-62.34944898683517,5.777676990089037,-0.2832936731489679
03/02/2025,0,0,0,0
03/02/2025,1,-104.42990111137348,1.2730566812451878,-1.318107957220862
03/02/2025,0,0,0,0
03/02/2025,1,-62.462203153780436,4.376531923526441,-0.731406867650001
03/02/2025,1,-83.12288108024009,7.536534931180009,-0.17154363942858808
03/02/2025,1,-92.9893953538832,6.409096197404292,-0.6172066160238818
03/02/2025,0,0,0,0
03/02/2025,1,-43.189761448206184,0.567240625080129,-0.37481353958847285
03/02/2025,0,0,0,0
03/02/2025,1,-59.53369401802008,5.543952628263,-0.4169138909558625
03/02/2025,0,0,0,0
03/02/2025,1,-9.603514038382784,4.145003963923521,-0.9716174839764393
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-51.54536205471049,4.232100724227743,-0.7240034772992023
03/02/2025,0,0,0,0
03/02/2025,1,-22.7770085721652,2.2959896525881174,-0.42421478446833194
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-62.462203153780436,4.376531923526441,-0.731406867650001
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-60.112112974130476,7.136511057565994,-0.6504802196016126
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-76.44073723717852,3.1437109793346316,-0.6825542645559646
03/02/2025,0,0,0,0
03/02/2025,1,-10.195588003046481,2.5381397207137724,-1.768369960476096
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-108.3930081258868,3.702672905129985,-0.7462363572125505
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-76.44073723717852,3.1437109793346316,-0.6825542645559646
03/02/2025,0,0,0,0
03/02/2025,1,-88.167504478017,7.351110654866229,-1.0628563822784665
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
