Date,failure_prob,topicid53_Power_preprocessed_Trend,topicid53_Voltage_preprocessed_Trend,topicid53_Current_preprocessed_Trend
03/02/2025,1,-197.6255762261609,-1.1464717145478887,-0.1950302846066791
03/02/2025,0,0,0,0
03/02/2025,1,-169.5443194858813,-0.5931427454484419,-0.2048730814358662
03/02/2025,1,-195.59125731561093,-0.9464889647286113,-0.4293955985010304
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-2.8964485543609726,-0.39219166433170005,-0.2139790496106999
03/02/2025,1,-189.61237807537557,-1.394371981923379,-0.42629731308002233
03/02/2025,0,0,0,0
03/02/2025,1,-197.6099451020206,-1.6335255630994847,-0.09495984070243046
03/02/2025,1,-2.8964485543609726,-0.39219166433170005,-0.2139790496106999
03/02/2025,1,-61.85001322633022,-0.3647605083186831,-0.15848833111349958
03/02/2025,1,-197.6099451020206,-1.6335255630994847,-0.09495984070243046
03/02/2025,1,-113.24303351145203,-0.403018067716971,-0.2053914446020339
03/02/2025,1,-51.52911265424672,-0.20061322552352712,-0.44626366829129843
03/02/2025,1,-94.05991388902251,-0.7752846541607599,-0.4049118300329834
03/02/2025,0,0,0,0
03/02/2025,1,-164.91033757398236,-1.6088172153452662,-0.33357687108698775
03/02/2025,1,-166.2668625752371,-1.2790640849653403,-0.27308282867368616
03/02/2025,0,0,0,0
03/02/2025,1,-130.16191835560784,-1.4101959617694664,-0.039170596820943204
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-178.69507177026318,-0.2715266576034494,-0.30731320000306195
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-64.02728031910979,-1.0865554516744524,-0.3908796294566801
03/02/2025,1,-70.57485488791039,-0.7569535902881626,-0.4431166273932163
03/02/2025,0,0,0,0
03/02/2025,1,-87.03922042943034,-0.8367543958208161,-0.12776095328536713
03/02/2025,0,0,0,0
03/02/2025,1,-113.24303351145203,-0.403018067716971,-0.2053914446020339
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-125.46125637826707,-0.18385580181451666,-0.1180606026406183
03/02/2025,1,-27.869170237836727,-0.08701952732044305,-0.4907826740752789
03/02/2025,0,0,0,0
03/02/2025,1,-120.77013292212784,-1.2731659418960295,-0.23349861499957386
03/02/2025,0,0,0,0
03/02/2025,1,-207.4909833950582,-0.8661348431404347,-0.29783046290262866
03/02/2025,0,0,0,0
03/02/2025,1,-51.52911265424672,-0.20061322552352712,-0.44626366829129843
03/02/2025,0,0,0,0
03/02/2025,1,-108.89370473526256,-1.5251863370522831,-0.14353805958246646
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-54.02151546921047,-0.7358676697236084,-0.289361919295801
03/02/2025,1,-177.28309732820674,-1.5239433057414398,-0.31903291525155597
03/02/2025,1,-46.7670683129474,-0.13827921127917997,-0.3542422566703669
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-54.02151546921047,-0.7358676697236084,-0.289361919295801
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-54.02151546921047,-0.7358676697236084,-0.289361919295801
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-213.8212244656882,-0.6115834682774961,-0.3217534954069816
03/02/2025,1,-164.91033757398236,-1.6088172153452662,-0.33357687108698775
03/02/2025,0,0,0,0
03/02/2025,1,-74.03812080753374,-0.22291461344492047,-0.43831931960096754
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-91.91725370735817,-0.6555003517654789,-0.3325390357308719
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-114.66627589540447,-1.5600424135609614,-0.3843197376602965
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-101.22233926265592,-0.04902196046106977,-0.013847186796505484
03/02/2025,1,-59.223226130713385,-0.9496809053491044,-0.3710825879431815
03/02/2025,0,0,0,0
03/02/2025,1,-91.91725370735817,-0.6555003517654789,-0.3325390357308719
03/02/2025,0,0,0,0
03/02/2025,1,-158.45621773632294,-1.5714817548498423,-0.17891942500933888
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-197.6099451020206,-1.6335255630994847,-0.09495984070243046
03/02/2025,0,0,0,0
03/02/2025,1,-186.69446834457167,-0.7434837408820254,-0.3076188358359224
03/02/2025,1,-53.10744464410155,-0.5100968163914656,-0.06187701335834117
03/02/2025,1,-81.14116835162517,-0.0214053580455138,-0.21327799874184672
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-77.45858439499818,-0.7188594705187287,-0.2497736197790899
03/02/2025,0,0,0,0
03/02/2025,1,-164.91033757398236,-1.6088172153452662,-0.33357687108698775
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-103.86002819562694,-1.1037010493448927,-0.4175252480417123
03/02/2025,1,-61.85001322633022,-0.3647605083186831,-0.15848833111349958
03/02/2025,1,-28.756610165890237,-0.11374262698874804,-0.23680900673961341
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-87.03922042943034,-0.8367543958208161,-0.12776095328536713
03/02/2025,1,-178.69507177026318,-0.2715266576034494,-0.30731320000306195
03/02/2025,1,-77.69064604031058,-0.10364486488446722,-0.4398355235497861
03/02/2025,0,0,0,0
03/02/2025,1,-113.24303351145203,-0.403018067716971,-0.2053914446020339
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-51.52911265424672,-0.20061322552352712,-0.44626366829129843
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-120.77013292212784,-1.2731659418960295,-0.23349861499957386
03/02/2025,0,0,0,0
03/02/2025,1,-77.69064604031058,-0.10364486488446722,-0.4398355235497861
03/02/2025,0,0,0,0
03/02/2025,1,-169.5443194858813,-0.5931427454484419,-0.2048730814358662
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-87.03922042943034,-0.8367543958208161,-0.12776095328536713
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-77.45858439499818,-0.7188594705187287,-0.2497736197790899
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-166.2668625752371,-1.2790640849653403,-0.27308282867368616
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-158.45621773632294,-1.5714817548498423,-0.17891942500933888
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-53.10744464410155,-0.5100968163914656,-0.06187701335834117
03/02/2025,1,-169.5443194858813,-0.5931427454484419,-0.2048730814358662
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-189.61237807537557,-1.394371981923379,-0.42629731308002233
03/02/2025,1,-186.69446834457167,-0.7434837408820254,-0.3076188358359224
03/02/2025,0,0,0,0
03/02/2025,1,-81.14116835162517,-0.0214053580455138,-0.21327799874184672
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-125.46125637826707,-0.18385580181451666,-0.1180606026406183
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-164.91033757398236,-1.6088172153452662,-0.33357687108698775
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-77.45858439499818,-0.7188594705187287,-0.2497736197790899
03/02/2025,1,-2.8964485543609726,-0.39219166433170005,-0.2139790496106999
03/02/2025,1,-169.5443194858813,-0.5931427454484419,-0.2048730814358662
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-74.03812080753374,-0.22291461344492047,-0.43831931960096754
03/02/2025,1,-120.77013292212784,-1.2731659418960295,-0.23349861499957386
03/02/2025,0,0,0,0
03/02/2025,1,-46.7670683129474,-0.13827921127917997,-0.3542422566703669
03/02/2025,0,0,0,0
03/02/2025,1,-54.02151546921047,-0.7358676697236084,-0.289361919295801
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-103.86002819562694,-1.1037010493448927,-0.4175252480417123
03/02/2025,0,0,0,0
03/02/2025,1,-125.46125637826707,-0.18385580181451666,-0.1180606026406183
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-2.8964485543609726,-0.39219166433170005,-0.2139790496106999
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-70.57485488791039,-0.7569535902881626,-0.4431166273932163
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-64.02728031910979,-1.0865554516744524,-0.3908796294566801
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
