Date,failure_prob,topicid28_Power_preprocessed_Trend,topicid28_Voltage_preprocessed_Trend,topicid28_Current_preprocessed_Trend
03/02/2025,1,0,-0.7730601701707378,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1102636121722176,0
03/02/2025,1,0,-1.1317251444087921,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.013440631475621,0
03/02/2025,1,0,-0.13668030046902557,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.067502414796768,0
03/02/2025,1,0,-0.772432785718767,0
03/02/2025,1,0,-0.29169563828390144,0
03/02/2025,1,0,-0.3131965239688186,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5719910223732304,0
03/02/2025,1,0,-0.8045282296566234,0
03/02/2025,1,0,-0.014910208735514185,0
03/02/2025,1,0,-0.3392913707660755,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.3635447786292102,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.1856681884058321,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.36103847309648374,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.06593758712042685,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.9103214155712285,0
03/02/2025,1,0,-0.5130393747321513,0
03/02/2025,1,0,-0.5130393747321513,0
03/02/2025,1,0,-0.7313415953757071,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4687817861396504,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.025496785324749194,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5282699084143947,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5533683825967574,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7313415953757071,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7420203484603717,0
03/02/2025,1,0,-0.1856681884058321,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7730601701707378,0
03/02/2025,1,0,-0.11589516966821445,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7809582717309342,0
03/02/2025,1,0,-0.1516335348653144,0
03/02/2025,1,0,-0.01946870500122566,0
03/02/2025,1,0,-0.13668030046902557,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6219522262477803,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.772432785718767,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.013440631475621,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.1516335348653144,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1417404751552704,0
03/02/2025,1,0,-0.06593758712042685,0
03/02/2025,1,0,-0.6393563975890809,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6393563975890809,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.9103214155712285,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.09664253314116333,0
03/02/2025,1,0,-0.3635447786292102,0
03/02/2025,1,0,-0.0938771049027709,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7700875782396588,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.052789448667901695,0
03/02/2025,1,0,-0.36103847309648374,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.06593758712042685,0
03/02/2025,1,0,-0.3131965239688186,0
03/02/2025,1,0,-0.5269307266574443,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7420203484603717,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.06024099692438667,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.04859870131468025,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.7313415953757071,0
03/02/2025,1,0,-1.1317251444087921,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.12048219008129335,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.052789448667901695,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6721365486819211,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.3392913707660755,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4637205600271528,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.06540311385322162,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.0412837515468083,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.052789448667901695,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.04859870131468025,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.29169563828390144,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1102636121722176,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.09664253314116333,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.1516335348653144,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.3635447786292102,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.13668030046902557,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.11589516966821445,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5533683825967574,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.3392913707660755,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5719910223732304,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1417404751552704,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5269307266574443,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.014910208735514185,0
03/02/2025,1,0,-0.8045282296566234,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.4687817861396504,0
03/02/2025,1,0,-0.06024099692438667,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8045282296566234,0
03/02/2025,0,0,0,0
